The Brunswick Arms,51.6185517,-3.9564778
The Village Inn,51.6183245,-4.0179249
The Royal Oak,53.3908368,-2.9708052
The George,51.4196092,-2.7244033
The New Inn,51.4095333,-2.7472367
Rising Sun,51.409127,-2.7473331
Red Lion,53.2079143,-3.1308213
The Boat House,53.3006259,-3.0889061
Sandstone PH,53.0824493,-2.7480044
The Durham Heifer,53.0836137,-2.7624601
The Ship Inn,53.5661741,-2.9609408
Scarisbrick Arms,53.5541783,-2.9599649
The Slipway,53.6039331,-2.8596183
Halfway House,53.3903598,-2.8995075
Bickerton Poacher,53.085446,-2.7131303
The Swan At Hay,52.0724428,-3.1291971
Three Tuns (Closed),52.0759521,-3.1258399
The Wheatsheaf,52.0747741,-3.1246871
Rose & Crown,52.0754485,-3.126134
Kilvert's,52.0742621,-3.1245943
Darlington Arms,51.363967100000004,-2.722997
The Lamb Inn,51.2804175,-2.8506817
The Full Quart,51.3758469,-2.8628146
The Lord Nelson,51.3866697,-2.7830183
Queens Head Hotel PH,52.9971569,-2.8352788
The Liver Inn,53.0866639,-3.1448304
The Derby Arms,53.1110374,-3.0396158
The Castle Inn,53.1106687,-3.0408134000000002
Greenhills,53.371434,-2.9023237
The Bell,52.661909,-2.6814834
Mytton and Mermaid,52.679251,-2.679893
The Black Lion Hotel,52.3061354,-4.1448272
The Rob Roy,53.3977219,-2.9501107
The Boundary,53.3983454,-2.9495075
Richmond Tavern,53.3903707,-2.91476
Twirl of Hay PH,53.1853882,-2.856172
Nag's Head,52.0466216,-2.9603183
The Old Farmhouse,51.4263642,-2.7464449
Rock House,51.2310205,-3.8296395
The Golden Lion,53.1090069,-2.9466306
The Alyn,53.1072741,-2.9502594
The Butchers Arms,53.1088461,-2.9460572
The Rising Sun,51.2315789,-3.8314474
The Village Inn,51.2299043,-3.8302684
Prince of Wales,52.9196991,-4.2320629
The Bryn Hir Arms,52.9193842,-4.2349935
Otterspool,53.3659465,-2.9370179
The Fat Boar,53.1671628,-3.1402491
The Orient,53.3461556,-2.828859
The Crown,52.1734902,-4.3837669
Black Lion,52.2124043,-4.3590686
Sea Horse Inn,52.2118718,-4.359952
The Britannia,53.3738336,-2.9636666
Yate's,53.4073342,-2.983913
The Ship Inn,51.5456345,-4.2108884
The Derby,53.3671546,-2.726312
The Bradley,53.3690934,-2.7252268
The Eight Towers,53.3749435,-2.7055838
The Victoria,53.3609433,-2.7274251
The Grapes,53.3643433,-2.7303171
The Vue Bar,53.3624478,-2.7308009
Rompney Castle,51.5042087,-3.1256168
Plough and Harrow,51.583048,-4.0438351
Three Stags,53.3416196,-3.0041284
Seven Stars,53.3209861,-3.0442978
The Valley,51.5829733,-4.0522122
The Joiners,51.583128,-4.0525298
The Rose of Mossley,53.3800626,-2.9143627
The Storrsdale,53.3762904,-2.9071785
Mossley Hill Royal British Legion,53.3802922,-2.913722
The Beaufort Arms,51.5800238,-4.0044229
Riverside Inn,51.2793184,-2.7738575
The Cricketers,51.6134353,-3.9653868
The Beaufort Arms,51.584387,-4.0595443
Cross Keys,53.4098627,-2.993777
Exchange,53.4082008,-2.9930284
Andersons,53.4079223,-2.9910894
Thomas Rigby's,53.4077306,-2.9897788
Slug and Lettuce,53.4064989,-2.9889116
The White Star,53.4061753,-2.9861865
The Welkin,53.4057902,-2.9858324
Victoria Cross,53.4075034,-2.9855551
The Liverpool,53.4049801,-2.9914957
Revolution,53.4067381,-2.9871736
The Pig and Whistle,53.4074149,-2.9939407
Ma Boyles Oyster Bar,53.4066328,-2.9942963
Carnarvon Castle,53.4055542,-2.9841748
Black Horse,53.3760319,-3.0246991
The Fairfield,53.3749173,-3.0152052
Stag and Rainbow,53.4266127,-2.9182232
The Pilgrim,53.400352,-2.9729389
The George,53.4247894,-2.9544313
The Willow Bank,53.4284235,-2.9497131
The Victoria,53.4716857,-3.0266816
The Marine,53.4734249,-3.0294013
The Waterloo,53.4726171,-3.0263281
Flanagans,53.4731844,-3.0254779
Lion & Unicorn,53.4740691,-3.026173
The Liver Hotel,53.4764725,-3.0231503
The Brooke Hotel,53.4811782,-3.0355207
The Railway,53.4750591,-3.0273494
The Alexandra,53.4747711,-3.0269067
The Old Bank,53.4744239,-3.0276561
The Volunteer Canteen,53.4751567,-3.0315445
The Old Swan,53.413361,-2.9136354
Masons,53.4136083,-2.9109398
Ship Aground,52.0131916,-4.8983649
Freemason's Arms,52.0129729,-4.8957714
The Brunel,53.4213076,-2.9633705
The Devonshire Arms,53.4298207,-2.9731476
The Sycamore Tree,51.4677547,-3.5265590000000002
Maranto's Balcony Bars,53.3810891,-2.9460814
The Railway Inn,53.3575762,-3.0015261
Bootle Irish National Club,53.4427867,-2.9986048
Kerries Bar,53.4429339,-3.0018366
Mississipis Longe and Bar,53.3409617,-3.0036098
Lamb and Flag,51.4383765,-3.5487823
The Star Inn,51.4404166,-3.5507386
Carne Arms,51.4553629,-3.4931178
The Augustus John,53.4058122,-2.9648465
The Royal Oak,53.332803,-2.9761043
Merebrook,53.3220695,-2.9861232
Victoria Inn,51.5734359,-3.9997266
St. George,51.6195333,-3.9560115
Seaforth Arms Hote,53.4655861,-3.0072661
The Robin Hood,51.6141293,-3.9564578
The Wellington,53.3534038,-3.0052075
Rose and Crown,53.3516442,-3.0044953
The White Rose,51.5756989,-3.9990073
Borough Hotel,53.4111977,-2.9861296
The Dibbinsdale,53.3240477,-2.9926994
Quadrant Gate,51.6186013,-3.9459166
The Southgate,51.5722079,-4.0930144
Cambrian Hotel,52.4142733,-4.0823543
The Vale of Rheidol,52.4145007,-4.0817802
Scholars,52.4165546,-4.0811576
The Glengower Hotel,52.4204993,-4.0844013
The King's Head,51.6002225,-4.2696845
Five Alls,51.6429299,-2.6743139
Castle View Hotel,51.6444616,-2.6725749
Chepstow Castle,51.6443113,-2.6726475
Three Tuns,51.6441554,-2.6732311
Boat Inn,51.6449029,-2.6694615
Bridge Inn,51.6454955,-2.671636
White Lion,51.6412465,-2.6765211
The George,51.6408802,-2.6765514
Kings Head,51.6410743,-2.6773102
Coach and Horses,51.6415924,-2.6777942
The Seabeach,51.6140976,-3.9521253
Park Inn,51.5737816,-3.9984977
The Farmer's Arms,51.9938672,-4.9759514
The Royal Oak,51.993994,-4.97616
Swansea Jack,51.6155202,-3.9462271
Hundred House Inn,52.3075955,-3.1642345
The George and Dragon,52.3440796,-3.0494412
Norton Arms,52.3437065,-3.0484875
Shewsbury Arms,53.2320524,-2.8273063
The Plough,53.1811432,-2.8175529
The Cheshire Cat,53.1802793,-2.8361809
Radnor Arms,52.2399163,-3.1542287
Salt @ the George,51.571661,-3.9892778
The Waldeck,53.3962912,-2.9315146
The Willow Bank,53.3929348,-2.9339055
Sefton Park Conservative Club,53.389711,-2.9230607
Sefton Cricket Club,53.38839,-2.9348359
Fogherty's,53.389269,-2.9188467
Hebron Inn,51.6939736,-3.8988287
The Griffin,53.1661269,-3.1126199
Harewood End Inn,51.9387604,-2.6867161
Crooke Hall Inn,53.5607004,-2.678884
Oxford Arms,52.061192,-2.7146607
Heart of Oak,52.064372,-2.7170698
The Culverhouse,51.4695032,-3.2625646
The City Arms,51.4799975,-3.1809598
Kings Cross,51.4781337,-3.1759029
The Cock of Tupsley,52.0582759,-2.6800095
Bull's Head PH,53.1700743,-2.7115217
The Edinburgh,53.3996528,-2.9218442
Sandown Park Social Club,53.4030341,-2.9203124
Hole In The Wall,52.7077,-2.7551
The Salopian Bar,52.7100412,-2.7553599
King's Head,52.7094381,-2.7563533
The Prince Alfred,53.3987501,-2.9183148
Wavertree Town Hall,53.3985681,-2.9159146
Childwall Fiveways,53.396773,-2.8965803
McGinty's Irish Bar,53.4068219,-2.9140598
The Rose,53.4074461,-2.9173557
The Glasshouse,53.4097434,-2.9140255
The Paraffin Oil Shop,53.4100601,-2.9170486
The Cock and The Bottle,53.3985384,-2.9172698
The Lamb,53.3983769,-2.9164001
Washies Public Bar,53.4017461,-2.9189128
The Wanderers,51.4749862,-3.2670407
Jongleurs Comedy Club,51.4768041,-3.1813707
Callaghans,51.4808084,-3.1845849
O'Neills,51.4778693,-3.17802
The Halfway,51.6504495,-3.8920671
The Bridge,51.8188604,-3.0286552
Aigburth Peoples Hall Social Club,53.3765535,-2.9324999
Lamb & Flag,51.8313421,-3.0443353
Crown & Sceptre,51.8354881,-3.0058491
New Inn,51.8378716,-3.0027924
The Twelve Knights,51.57378,-3.7576495
The Centurion,53.1962914,-2.8535149
Bar Reef,51.619834,-3.9551415
Prince of Wales,51.7811149,-3.288703
The Nags Head,51.7847739,-3.2751958
The Goat Major,51.4809781,-3.1805934
Fat Cats,51.4832577,-3.1754585
The Gower Inn,51.5825904,-4.0914713
The Cross Keys,51.6194252,-3.9419517
The Old Duke,51.6290254,-3.9415416
Full Moon,51.6282661,-3.9414236
Green Dragon,52.5198784,-2.8221671
The White Swan,51.6268898,-3.9416313
The Kinsale,51.5728846,-3.9955513
Mumbles Rugby Football Club,51.5729501,-3.9951289
Eli Jenkins,51.6189943,-3.9477007
The Hanbury,51.6211365,-3.9440272
The Mason's Arms,51.5326559,-3.0670336
Port O Call,51.5301775,-3.0593138
Coach & Horses,51.5464474,-3.0781318
King's Arms Tavern,51.6230444,-3.9423616
Butchers Arms,53.3932307,-2.6663316
Crown and Cushion,53.3831748,-2.663766
Bricklayers Arms,52.7106243,-2.7669989
The Fulwood Arms,53.3746834,-2.9382143
Aigburth Cricket and Bowling Club,53.3752725,-2.954017
Barley Mow,53.3982438,-2.9165288
The Yorkshire House,52.7088,-2.752
Cross Foxes,52.7042947,-2.7464265
Ye Olde Tavern,52.2057673,-3.0228199
The Admiral Napier,51.4812265,-3.1997572
The Acorn,53.3552739,-3.0247715
The Traveller's Rest,53.3537412,-3.030883
The George,53.3538293,-3.0280417
Farmers Arms,51.62648,-3.9476925
The Moorfield,52.0592548,-2.7204981
Bunch of Carrots,52.0394155,-2.6564679
The Bridge Inn,52.6291091,-2.7762388
Three Sisters,51.6356388,-3.9525971
The Monkmoor,52.7168536,-2.7267085
Old Barn Inn & Restaurant,51.6880823,-3.9328064
The Handbridge,53.1832575,-2.8882507
Grosvenor Arms PH,53.1840255,-2.88792
The Crown Inn,52.7078256,-2.7444268
Bull In The Barne,52.712646,-2.7678293
The Abbey,52.7116037,-2.7361487
The Old Post Office,52.7066221,-2.7522759
The Wheatsheaf,52.7068691,-2.7525582
The Red Fox,51.4758961,-3.479893
Cornelly Arms,51.5193806,-3.7008063
The Miller's Arms,51.6863017,-3.906499
New Inn,51.7065867,-3.9060067
The Crown,52.7038363,-2.7493414
Fairfield Social Club,51.6284734,-3.9596077
The Chatterton Arms,51.5240372,-3.5004209
The Railway Inn,51.5238545,-3.5009725
Fox & Hounds,51.5517759,-3.5788962
The Red Lion,52.6775595,-2.9524361
The Old Compass Inn,51.6369803,-3.9441661
Three Feathers Inn,51.6360087,-3.9442281
Angel Inn,51.5241283,-3.7209738
Prince of Wales,51.5224441,-3.7257973
The Four Alls,53.1404416,-4.2756534
Medi,53.1404565,-4.2761133
Bar Llywelyn,53.1399677,-4.2758629
Y Castell,53.1391905,-4.2748826
Pantruthin Farm,51.5137483,-3.4950367
The Mountin Hare,51.5328471,-3.4741735
Royal Oak Inn,52.2040084,-3.0330069
The Castle,52.316407,-2.85908
The Oak,52.3163692,-2.8609541
The Heathgates,52.7268574,-2.7351912
The Oxford,53.4031715,-2.9612071
The Red Barn,52.6978841,-2.7603893
Rock & Fountain,52.7135788,-2.7497897
The Haughmond,52.7076511,-2.6582157
The White Horse,52.7031117,-2.7312571
The Anchor Inn,52.7391264,-2.7406106
Yockleton Arms Restaurant,52.680808,-2.9247516
The Four Crosses,52.7238972,-2.8088368
The White Swan,52.2224891,-2.8521457
The Cross Inn,52.222692,-2.8514291
Commercial Inn,51.6393212,-3.9449548
Smith's Arms,51.6334247,-3.9387001
Jersey Arms,51.6318744,-3.9390177
The Red Lion,52.218043,-2.8932124
The New Inn,52.2179177,-2.8938865
Farmer's Arms,51.4575889,-3.5896663
Yr Harbwr,53.1438575,-4.2752184
Morgan Lloyd,53.1397231,-4.2746987
Marquis Arms,51.6407544,-3.9775475
Hafod Inn,51.6325616,-3.9385885
Villiers Arms,51.6309953,-3.9396957
The Golden Grove,53.1213947,-2.9670042
Ynysywbl Community Centre,51.6385038,-3.3591945
The Trevor Arms,53.099551,-2.9584358
Griffin Inn,53.1050471,-2.9251536
The Gate House,51.6355765,-3.9550815
The Greyhound,53.0544004,-2.969476
The Red Lion,53.0905282,-2.9594249
The Jersey Arms,51.6396786,-3.9167002
The Yew Tree Inn,53.0880643,-2.9760523
The Four Dogs,53.0599477,-2.989565
Wheatsheaf,51.5807355,-2.8303942
Horse & Groom,51.4616772,-3.4466003
Golden Lion,51.5798881,-2.8314306
Rock & Fountain Inn,51.6907881,-3.7434716
The Wicked Lady,51.5067927,-3.5812652
The Premier,53.3704085,-2.724379
The Imperial,53.3696755,-2.7249757
The Village,53.3707618,-2.7293987
The Cuerdley,53.376756,-2.690597
Affcot Lodge,52.4735264,-2.8207865
The Beaconsfield,53.4066585,-2.9885659
Bleak House,53.3802119,-2.9667253
Wilson's Tavern,53.3793049,-2.9650527
The Anglesea,53.3841014,-2.9663512
Derby Arms,53.383927,-2.9692732
River Bar & Grill,53.4086492,-2.9835407
Mersey Hotel,53.3482075,-2.7359204
First National Wine Bar,53.4051528,-2.9911031
The Lion Tavern,53.4089569,-2.9904289
Vernon Arms,53.4085102,-2.9876311
Shenanigans,53.4103118,-2.989015
The Wine Bar,53.3743194,-2.8686715
The Millstone,53.1478084,-3.0443085
The Anchor,53.1791451,-2.9204272
Fisherman,51.640016,-2.6597795
The White Horse,53.3758831,-2.8672199
The Hillfoot Inn,53.3599149,-2.8651514
The Eagle and Child,53.3688474,-2.8262761
The Griffin,53.1241122,-3.2803253
The Coburg,53.3927388,-2.9821345
The Nine Giants,51.5305251,-3.2044668
Clwyd,53.2127964,-3.0404103
The Blundell Arms,53.3661744,-2.7602692
The Dales,53.36872,-2.8418049
The Empress,53.3886551,-2.9608195
The Lothian,53.3895099,-2.9626906
The Pineapple,51.5037377,-3.2277579
The Railway,51.5072171,-3.2278529
Varsity,51.6197314,-3.9414828
Yates's,51.619917,-3.9415694
No Sign Wine Bar,51.6192522,-3.9399699
The Bank Statement,51.6193332,-3.9404015
The Victoria,51.4353889,-3.4798193
Cottage Loaf,53.3512457,-3.1307425
The Sundowner,53.3751183,-2.7733279
The Devon Doorway,53.3226587,-3.0850129
Glegg Arms,53.322356,-3.0836339
The Ship Hotel,53.294042,-3.0817022
The Red Lion,53.2952065,-3.082955
Irby Mill,53.3662585,-3.1228957
The Bassett Hound,53.3535179,-3.0824495
The Edinburgh Castle,53.3071758,-4.6299983
The Master Gunner,51.5009904,-3.2134296
Yr Hen Dderwen,51.8570791,-4.3050862
The Bertram,51.488309,-3.1538231
Picton Inn,51.8514984,-4.8822909
Cross Keys,51.8526438,-4.8791454
The Wellington,53.3726206,-2.7558486
The Heathcock,51.4965263,-3.2228032
Swan Inn,51.7739154,-5.1086435
The Castle Hotel,51.7738679,-5.1072782
The Galleon Inn,51.7800226,-5.1026182
The Royal,51.7793853,-5.0998287
Sloop Inn,51.9481551,-5.1804962
The Crockerton,51.4832206,-3.1763274
The Black Horse,51.4615403,-2.759833
The Cross Inn,51.4580557,-3.4701499
Boat Inn,52.1191804,-3.0696844
The Bluebell Inn,51.5257045,-3.1118174
The Coach House,51.5255496,-3.1123152
St Aloysius Parochial Club,53.4164782,-2.8527571
The Swan,53.4136032,-2.8490406
Farmers Arms,53.4196646,-2.9998637
The Goat,53.4180584,-2.9967434
Six Bells,51.5158899,-3.0574171
Fox and Hounds,51.5237461,-3.1126982
The Willows,51.5258608,-3.1031882
Royal Oak,51.9161252,-3.3198671
White Lion,52.2265723,-2.731482
The Bell,52.2263452,-2.7367563
The Hop Pole,52.2311893,-2.740381
The Grape Vaults,52.228064,-2.7386869
Ducking Stool,52.2264963,-2.7388013
The New Inn Hotel,52.2137895,-3.44107
Royal George,52.2975918,-2.9309173
The Lamb,52.1495338,-3.4009023
The Barley Mow,52.1483695,-3.4036632
The Seven Stars,52.1168641,-3.3449953
Hundred House,52.1813658,-3.2977227
The Fforest Inn,52.2182941,-3.2152149
Radnorshire Arms,52.2269853,-2.7448819
Custom House,53.2164093,-3.0505659
Hare & Hounds,53.2192984,-3.0578594
Cross Keys,53.2231959,-3.0675828
The Yacht,53.2408783,-3.1163772
Royal Oak,53.2497125,-3.1339676
The Old Tavern Inn,53.3026552,-3.2358834
The Crown Inn,52.4333626,-3.1074759
The Two Rivers,51.637086,-2.6829049
Nant Hall,53.3393858,-3.3883659
Seagull Inn,53.3028252,-3.5392642
The Park,53.2944342,-3.5801938
The Carlton,53.3255475,-3.8314765
The Queen Victoria,53.3273491,-3.8321831
The Bell Country Inn,52.2503833,-3.4016299
Spencer's Bar & Basserie,52.239871,-3.3774474
The Craven Arms,52.4395703,-2.8359692
The Brewery Tap,53.3932721,-2.9789685
The Wellington,53.3946079,-2.9704814
Kings Arms,51.8216233,-3.0202424
The Great George,51.8211823,-3.017056
The Angel,51.8212751,-3.0174583
Castle Inn,51.9590726,-3.2035732
Mosley Arms,53.3895463,-2.9732284
The Globe,53.3896845,-2.9703617
Whitbread - The Middleton,52.2472751,-3.3764511
The Llanerch Inn,52.2429958,-3.3809523
The Hen & Chickens,51.8217827,-3.0190444
The Volunteer,52.0511573,-2.7069026
The Golden Lion,52.2152873,-3.442658
The Laughing Dog,52.2181196,-3.3888563
The White Lion,52.8097904,-3.0664099
The Boot Inn,53.2003627,-2.7040604
The Manselton,51.6430799,-3.9524215
Plough and Harrow,51.6400242,-3.9447657
Dillwyn Arms,51.644574,-3.9455411
Mile End,51.6373991,-3.9679859
Travellers Well,51.6355879,-3.9631021
The Old Inn,51.6724551,-4.002059
Tafarn-y-Trap,51.6607038,-4.0364638
Welcome to Gower,51.6480601,-4.0435904
Conservative Club,51.64794,-4.039294
London North Western,51.64794,-4.0380924
The Commercial,51.6480601,-4.036666
Tu hwnt i'r m afon,52.8850249,-4.4842028
Tafarn Madryn,52.9198925,-4.3319649
Red Lion,53.3828992,-2.6586208
Blacksmith's Arms,51.4182954,-3.4654079
The Crown Inn,52.4260004,-2.9797867
Red Lion Hotel,51.7159792,-4.0464346
Black Horse Inn,51.7161547,-4.047044
King Hotel,51.7112953,-4.0340725
The Woodman,52.7161837,-2.7531673
The Royal Oak,52.7159411,-2.7533696
The Poste House,53.4077533,-2.9866105
The Lisbon,53.407279,-2.986967
Superstar Boudoir,53.4072294,-2.9872688
The Navy Bar,53.4084577,-2.9887186
Lion Hotel,52.8591419,-4.1075279
Cliffs Inn,52.9365248,-4.5569725
Tafarn Sinc,51.9304252,-4.8008447
Boat Inn,52.9653518,-2.9615369
The Old Bell,52.7055721,-2.7354649
Beehive Inn,53.3528312,-2.7868365
Merseyview,53.3489873,-2.7750802
The Three Cocks Coaching Inn,52.0328551,-3.2051442
The Black Horse,53.4455369,-2.967206
Lord Beechings,52.4141588,-4.0825769
The Masons Arms,51.6844669,-4.1606173
The Globe Inn,51.4847348,-3.6815231
Red Lion,53.2734853,-3.2221083
Feathers Inn,53.274045,-3.2238207
Belle Monte Hotel PH,53.286939,-2.7209003
White Horse,53.1024067,-2.871096
The Little Oak,53.1925409,-2.8753867
The Cross Foxes,53.1923419,-2.8799038
The Cornerhouse,53.1925651,-2.8820239
The Old Queens Head,53.1916887,-2.8845971
The square Bottle,53.1913781,-2.8844536
The Marlbororough Arms,53.1905106,-2.8878902
Falcon PH,53.1882933,-2.8910406
Metros,51.4790125,-3.1774024
Lava Lounge,51.6184026,-3.9385551
Play,51.6187725,-3.9388072
The Strand,51.6196391,-3.938907
Exchange,51.6200175,-3.9400142
New House Inn,51.5194901,-3.7012052
Ye Olde Wine House,51.531406,-3.693847
The Crown Inn,51.5241551,-3.6915787
The Green Acre,51.5238472,-3.7089443
The Colliers,51.6435989,-3.7540018
The Spekeland,53.4000908,-2.9490305
The Spofforth,53.4003367,-2.9403331
Aber Vaults,52.416032,-4.0799832
The White Horse,52.4161351,-4.0840394
Coffee #1,52.4160978,-4.0834835
The Pier Hotel,52.415391,-4.0869637
The Mill,52.4130431,-4.0838845
Old Barn Inn,52.0331686,-3.2058253
Maggie Dicks,51.6374904,-3.944303
Plough & Harrow,51.4239087,-3.5552791
Old Swan Inn,51.4082498,-3.4861465
Old White Hart,51.4082572,-3.4867575
Y Brynddu,51.5343775,-3.6776141
The Castle,51.9847981,-2.7180303
Auckland Arms,53.2255014,-4.1621969
Llangeview Lodge,51.7091504,-2.8627956
The Menai,53.2286087,-4.1336896
Y Belle Vue,53.227742,-4.1338553
Waterloo Inn,53.2265817,-4.1263011
Pen y Cefn,53.2435861,-4.1507227
The Three Horseshoes,52.0221648,-3.1893262
Four Crosses,53.2320494,-4.1800904
Raven Hotel,52.9390062,-2.6613659
The Deri,51.5281927,-3.2182004
The Ship and Castle,52.4132964,-4.0868279
Sportsmans Arms,53.3834494,-2.6591864
Rose and Crown,52.0048401,-4.9951711
Straw Hat,53.3276674,-2.6974087
Frog and Nightingale PH,53.1932664,-2.888216
Oddfellows Arms,53.1930223,-2.8883629
The City Arms,53.1923027,-2.8882727
The Penketh Tavern,53.3870473,-2.6540518
Penketh Conservative Club,53.3876599,-2.6546911
The Wheatsheef,53.3109508,-3.0353947
Albion Inn,53.1881887,-2.8881032
Old Harkers Arms,53.19346,-2.881211
Telford's Warehouse,53.193283,-2.8987534
The Ship Inn,53.4077106,-2.7521201
The Burma Star,53.333009,-2.7085681
The New Addie,51.4828559,-3.1626251
The Forest House,53.1910503,-2.8846146
Pitcher And Piano,53.1896292,-2.8875623
Plumbers Arms,53.1893579,-2.8886545
Dog and Gun,53.5515244,-2.889298
Studio 2,53.4014165,-2.9787567
The Britannia,52.7134177,-2.7495189
The North Western,53.4084255,-2.9786084
Bryn Tyrion,52.9163022,-3.5103682
Rhyd-y-Pennau Inn,52.4538757,-4.0189273
Waterside Inn,53.4731306,-2.718044
Crown Inn,51.7861145,-3.2592205
The King's Head,51.4085803,-3.4849975
The White Lion,51.4084037,-3.4849117
Tudor Tavern,51.4081112,-3.4863368
Mackworth Arms,51.50569,-3.6237027
The Coracle,52.7276116,-2.7251431
Anchor Inn,52.7111386,-2.7579277
Acton Park,53.0607619,-2.990013
The Walnut Tree,53.0550462,-2.999014
Kenfig Hill Rugby Football Club,51.5311314,-3.6841903
"Red Lion, Llanasa",53.3226962,-3.3438767
Gronant Inn,53.3374331,-3.3632753
The Cunliffe Arms,53.0642289,-2.9794114
The Brown Edge,53.4304926,-2.76116
The York,53.4326659,-2.761014
White Horse,53.0828832,-3.769496
The Beehive,53.404706,-2.9770218
Riley's,53.4046739,-2.9769307
Triangle,52.2983181,-3.5151636
The Gate Hangs High,53.0560108,-2.9729692
The Hand Inn,53.0514685,-2.9790274
Llwchwr Workmens' Club,51.6677374,-4.0337721
The Ship and Castle,51.3707226,-2.8094243
The Old Inn,51.3696715,-2.8098908
The Plough,51.3688258,-2.8069717
Chameleon,53.4019071,-2.9776221
Ring O'Bells,51.4251708,-2.7702671
The Holt Inn,53.4206877,-2.7803583
We Three Loggerheads,53.1538629,-3.2005456
Fox and Hounds,51.4633751,-3.5911511
Cove,51.3537584,-2.9907541
The Goulbourne,53.061408,-2.9675438
Dean's House,53.4287084,-2.8067016
Station House,51.8181822,-4.6138093
Union Vaults,53.1938187,-2.8839263
Cambrian Inn,51.9933038,-4.9748496
The Fox And Grapes,53.184697,-3.0262749
The Crown And Liver Ewloe,53.1900953,-3.0462733
Bridge End Inn,51.9802529,-4.9327737
Tufton Arms,51.9175919,-4.8513318
The Butchers Arms,51.9690313,-4.5808475
Taibach Rugby Club,51.5856559,-3.7706341
Pantydderwen Tafarn,51.8179561,-4.3472251
The Golden Grove Inn,51.8616339,-4.1316051
Emlyn Arms,51.8608254,-4.1291342
Abadam Arms,51.8222811,-4.1495906
Prince of Wales,51.8225924,-4.1494266
Smiths Arms,51.8128883,-4.1109635
Lewis Arms,51.6653607,-4.0862868
The Dog Inn,51.9531503,-2.8930828
Halfway House,51.6458445,-3.1929601
The Castle Inn,51.6297089,-3.1286192
Philanthropic Inn,51.6289505,-3.1285029
The Eagle,51.6239958,-3.1274074
The Bridgend Inn,51.8244189,-3.0954041
Hinds Head,53.6259735,-2.6794526
Stiperstones Inn,52.5980064,-2.9415085
The Farmers Arms,51.5430473,-2.9163637
Red Lion,53.1931825,-2.8931121
Coach House,53.192065,-2.8926889
Ship Inn,53.1848853,-2.8884904
Lock Vaults PH,53.1940684,-2.8734192
Egerton Arms,53.1960972,-2.8847954
The Railway Inn,53.1962302,-2.8850078
Stanley Arms,53.1946004,-2.8868214
The Beehive,53.1988705,-2.8797039
The Star Inn,51.4337179,-3.2198869
Brittania Inn,51.6118287,-3.7655406
Simms Road,53.4963111,-2.6800809
Aberavon Liberal Club,51.5943521,-3.7961093
Baglan Social Club,51.6205567,-3.8070093
Burgess Green,51.5943851,-3.7954348
The Pelican in her Piety,51.478811,-3.6114906
Three Golden Cups,51.4524915,-3.6091227
Stokesay Inn,52.4380973,-2.8328705
The Railway,53.2559883,-4.3138606
The Old Foundry Vaults,53.2558906,-4.3120677
"Swan, Rowberrow",51.3208015,-2.7897364
Tafarn Ty Gwyn,53.2211545,-4.2085463
Nova Bar,53.3421991,-3.4128328
Beachcomber Inn,53.3433952,-3.3672757
Globe Inn,51.6631776,-4.0569488
The Stand Park,53.4823373,-2.9854931
The Priory,53.4726845,-2.9977309
The Queens Arms,53.4722607,-2.9551736
The Village Inn,53.4756793,-2.9876697
The Prince George,53.4667687,-2.9495042
The Red Rum,53.4728173,-2.9551086
Tafn y Afr,52.9697666,-4.2608248
The Bryngwyn,51.6676495,-4.0332228
The Heights,53.1200732,-4.1257602
The Railway Inn,52.4860799,-4.050724
Brickwall PH,53.3822868,-2.8114172
Jersey Arms,51.6140941,-3.7606538
Lord Binning PH,53.2084878,-2.7160628
The Kings Mills,53.036049,-2.9777394
The Kingsbridge,51.6609859,-4.0379744
Royal Oak PH,53.0030462,-2.912848
Britannia Inn,52.999777,-3.193835
The Hollybush,51.5790563,-3.1261739
The Barley Mow,51.4851056,-3.4741788
The Crown Inn,52.559723,-3.1475582
Bridge End Inn,51.9955482,-3.2327165
New Inn,51.9989608,-3.2342421
Seaside Social and Labour Club,51.5955024,-3.8109976
The Red Dragon,51.5935594,-3.810744
The Travellers Rest,53.0406908,-2.9878389
Old Coppers Malt House,52.5391961,-2.8075531
Cross Keys Inn,51.6638058,-4.0594636
Loughor and District Workingmen's Club,51.6669575,-4.0572655
The Brynlliw,51.6889665,-4.0385736
The Fairfield Tavern,53.0410735,-2.9959797
Brunant Arms,52.0414725,-3.9328678
The Bowling Green,53.0421623,-2.9967624
The Lion,52.720939,-4.0526676
Pengelli Sports and Social Club,51.6862533,-4.0373536
Hundred House,52.4226604,-2.9419057
The Kangaroo Inn,52.4289017,-2.8931272
Old Post Office,53.4044459,-2.9829363
Old Roan,53.4863986,-2.9504891
Bear's Paw PH,53.2961125,-2.725995
Red Lion PH,53.2967194,-2.7249525
Golden Lion,53.2957885,-2.7257427
Queens Head,53.29523,-2.726886
The Crown Inn,53.2335659,-3.246495
Cooksons Bridge,53.4860238,-2.9939437
Bear Hotel,51.859156,-3.1369717
Maesycwmmer Inn,51.645972,-3.2208066
The Angel,51.6458941,-3.2217758
The Butchers Arms,51.6461178,-3.2215956
The Cross Foxes Inn,53.2163783,-3.2500244
Mojos,53.3727961,-3.1843083
The Hilbre,53.3657366,-3.1817181
White Lion,53.3735824,-3.1797468
The Railway,53.0587069,-3.0017115
Ffrwd,53.0909458,-3.0422743
